,Unnamed: 0,Common name / Scientific,Length,Recordist,Date,Time,Country,Location,Elev. (m),Type,Remarks,Actions,Cat.nr.,copyright,filename,download url,Common,ID,Order,Family,Genus,Epithet,Species,CommonES,Status,XCRecordings,VoucherMUSM-Orn,Priority,TIME,file_location
52217,273606,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:06,Alexandre Renaudier,2011-09-20,?,French Guiana,"Saint-Georges, close to town",6,Song,"[also]
[sono]",ABCDE,XC88402,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC88402 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/88402/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,66,./cosmos_data/Yellow-olive Flatbill/XC88402 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52218,273607,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:26,David Geale,2011-10-01,6:14,Peru,"Puerto Maldonado, Madre de Dios",200,Song and call?,"After playback. Secondary forest patch. Note quiet calls (eg around 14.5 s).
  [also]
[sono]",ABCDE,XC87871,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC87871 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/87871/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,26,./cosmos_data/Yellow-olive Flatbill/XC87871 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52219,273608,Yellow-olive Flatbill (Tolmomyias sulphurescens mixtus),0:07,Alexander Lees,2010-10-22,08:35,Brazil,"Paragominas, PA, Brazil, Bacia 423",?,song,[sono],ABCDE,XC83967,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC83967 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3,/83967/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,7,./cosmos_data/Yellow-olive Flatbill/XC83967 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3
52220,273609,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:23,Jeremy Minns,2004-04-07,09:20,Brazil,Intervales State Park. Carmo road,800,call,"Humid forest.
  [also]
[sono]",ABCDE,XC81744,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81744 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/81744/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,23,./cosmos_data/Yellow-olive Flatbill/XC81744 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52222,273611,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:22,Marcos Melo,2010-08-18,08:00,Brazil,"Parque Anhanguera, São Paulo - SP",760,call,"[also]
[sono]",ABCDE,XC76260,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC76260 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/76260/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,22,./cosmos_data/Yellow-olive Flatbill/XC76260 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52223,273612,Yellow-olive Flatbill (Tolmomyias sulphurescens exortivus),2:42,Daniel Lane,2008-01-28,07:00,Venezuela,"Hato Pinero, Laguna Grande, Cojedes",80,daytime song,"Natural vocalizations. Bird unseen, but about 4m up in deciduous tropical forest.
  [also]
[sono]",ABCDE,XC66045,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC66045 - Yellow-olive Flatbill - Tolmomyias sulphurescens exortivus.mp3,/66045/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,162,./cosmos_data/Yellow-olive Flatbill/XC66045 - Yellow-olive Flatbill - Tolmomyias sulphurescens exortivus.mp3
52224,273613,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:12,Joseph Tobias and Nathalie Seddon,2002-12-06,05:30,Bolivia,"Noel Kempff Mercado National Park, Flor de Oro",?,call,"Perch height 10 m.  Distance to mike: 15 m. series of calls. Habitat: Evergreen lowland forest, Forest edge. Ref: NKM13A426
  [also]
[sono]",ABCDE,XC64289,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC64289 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/64289/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,12,./cosmos_data/Yellow-olive Flatbill/XC64289 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52225,273614,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:15,Herman van Oosten,2010-08-30,12:33,Brazil,"trail between Hotel Donati and Hotel Simon, Itatiaia NP, RJ",1000,call?,"Same quality as song, id supported by Nacho Areta
 [sono]",ABCDE,XC62817,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC62817 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/62817/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,15,./cosmos_data/Yellow-olive Flatbill/XC62817 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52226,273615,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:27,Herman van Oosten,2010-08-30,06:39,Brazil,Road just before entrance Itatiaia NP,700,song,"Bird not seen.
 [sono]",ABCDE,XC62475,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/62475/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,27,./cosmos_data/Yellow-olive Flatbill/XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52227,273616,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:54,Frank Lambert,2006-08-25,10:00,Brazil,"Reserva Ecológica de Guapiaçu, RJ",700,song,"not seen - in canopy
  [also]
[sono]",ABCDE,XC61643,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,XC61643 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/61643/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,54,./cosmos_data/Yellow-olive Flatbill/XC61643 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52230,273619,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens ?),0:33,Bernabe Lopez-Lanus,2004-02-16,06:20,Brazil,"Praia do Felix, Ubatuba, Sao Paulo",2,Song,[sono],ABCDE,XC57788,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC57788 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens ?.mp3,/57788/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,33,"ERROR,./cosmos_data/Yellow-olive Flatbill/XC57788 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens ?.mp3"
52231,273620,Yellow-olive Flatbill (Tolmomyias sulphurescens exortivus),0:27,Bernabe Lopez-Lanus,2001-05-23,07:00,Colombia,"Reserva Los Besotes_Vereda Los Besotes (Cerro Los Besotes), municipio Valledupar, Cesar",470,Call,[sono],ABCDE,XC57193,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC57193 - Yellow-olive Flatbill - Tolmomyias sulphurescens exortivus.mp3,/57193/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,27,./cosmos_data/Yellow-olive Flatbill/XC57193 - Yellow-olive Flatbill - Tolmomyias sulphurescens exortivus.mp3
52241,273630,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:09,Marcos Melo,2009-09-26,06:20,Brazil,"Itu, São Paulo",590,"song,call","[also]
[sono]",ABCDE,XC42050,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC42050 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/42050/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,9,./cosmos_data/Yellow-olive Flatbill/XC42050 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52242,273631,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:06,Renan Campos de Oliveira,2009-08-14,7:40,Brazil,"Parque Arthur Thomas, Londrina - PR",600,call,[sono],ABCDE,XC38068,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC38068 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/38068/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,6,./cosmos_data/Yellow-olive Flatbill/XC38068 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52243,273632,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:06,Marcos Melo,2008-02-10,08:40,Brazil,"Bairro do Jaceguava, São Paulo, SP",760,song,[sono],ABCDE,XC33575,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC33575 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/33575/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,6,./cosmos_data/Yellow-olive Flatbill/XC33575 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52244,273633,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus),0:06,Myornis,2005-07-00,xx:xx,Colombia,"Galan, Santander, Yariguies, 06º38N, 73º19W",1250,Call,"Former Mystery 963
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC31697,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC31697 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,/31697/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,6,./cosmos_data/Yellow-olive Flatbill/XC31697 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3
52246,273635,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),1:35,Paul Donahue,2005-04-17,17:12,Bolivia,"Heath River Wildlife Center, Rio Heath, La Paz",?,song,"original ID: T.flaviventris viridiceps, WPV.
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC23746,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC23746 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/23746/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,95,./cosmos_data/Yellow-olive Flatbill/XC23746 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52247,273636,Yellow-olive Flatbill (Tolmomyias sulphurescens aequatorialis),0:23,Charlie Vogt,2008-02-29,07:15,Ecuador,"Jorupe Reserve, east of Macara, Loja",400,song,"natural vocalization, bird seen well
  [also]
[sono]",ABCDE,XC20257,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC20257 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3,/20257/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,23,./cosmos_data/Yellow-olive Flatbill/XC20257 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3
52248,273637,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:44,Fernando Jacobs,2007-10-03,13:25,Brazil,"Hidráulica - Capão do Leão, Rio Grande do Sul",0,"call, song",[sono],ABCDE,XC15305,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC15305 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/15305/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,44,./cosmos_data/Yellow-olive Flatbill/XC15305 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52249,273638,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:29,Leonardo Pimentel,2006-07-05,15:40,Brazil,"Reserva Ecológica de Guapiaçu, RJ",?,Song,[sono],ABCDE,XC11810,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC11810 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/11810/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,29,./cosmos_data/Yellow-olive Flatbill/XC11810 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52251,273640,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:28,Otte Ottema,2005-06-06,?:?,Suriname,"Arapahu, Muskita krikri",?,call,"series of calls. score for singel call
 [sono]",ABCDE,XC7617,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC7617 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/7617/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,28,./cosmos_data/Yellow-olive Flatbill/XC7617 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52252,273641,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:21,Bob Planqué,2005-11-19,11:00,Brazil,"Parque do Zizo, Sao Paulo State",630,call?,"at nest site, close to small river inside forest
 [sono]",ABCDE,XC4903,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC4903 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/4903/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,21,./cosmos_data/Yellow-olive Flatbill/XC4903 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52253,273642,Yellow-olive Flatbill (Tolmomyias sulphurescens mixtus),0:13,Sidnei de Melo Dantas,2005-07-12,08:00,Brazil,"Tucuruí dam, right margin of the lake, state of Pará",100,call,"one individual, at the canopy,
  [also]
[sono]",ABCDE,XC4683,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC4683 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3,/4683/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,13,./cosmos_data/Yellow-olive Flatbill/XC4683 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3
52254,273643,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:19,Aidan Maccormick,2004-11-08,17:17,Bolivia,"Tariquia, El Cajón, Tarija",700,Song,[more info] [sono],ABCDE,XC4606,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC4606 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/4606/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,19,./cosmos_data/Yellow-olive Flatbill/XC4606 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52255,273644,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:11,Aidan Maccormick,2004-02-22,18:10,Bolivia,"Entre Rios, Paraiso del Tordo, Tarija",1200,Song,[more info] [sono],ABCDE,XC4605,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC4605 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/4605/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,11,./cosmos_data/Yellow-olive Flatbill/XC4605 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52256,273645,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:00,Sjoerd Mayer,1993-04-21,9:15,Bolivia,"Florida, Noel Kempff Mercado NP, Santa Cruz",200,call,"Certainty: 99%.
 [CD-ROM]  [also]
[sono]",ABCDE,XC1930,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC1930 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/1930/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,60,./cosmos_data/Yellow-olive Flatbill/XC1930 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52257,273646,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),0:08,Richard Hoyer,2021-09-23,09:00,Peru,"Kosñipata (near  Las Cruces), Provincia de Paucartambo, Cuzco",1100,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC677102,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC677102 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/677102/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,8,./cosmos_data/Yellow-olive Flatbill/XC677102 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
52260,273649,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:05,Fabrice Schmitt,2016-10-05,10:00,Peru,El Incienso,2000,call,"playback-used:no
 [sono]",ABCDE,XC609689,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC609689 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/609689/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,5,./cosmos_data/Yellow-olive Flatbill/XC609689 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52261,273650,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:04,Rafael Antunes Dias,2019-10-08,10:30,Brazil,"Horto Botânico Irmão Teodoro Luis, Capão do Leão, Rio Grande do Sul",20,song,"In restinga forest.
bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC503431,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC503431 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/503431/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,4,./cosmos_data/Yellow-olive Flatbill/XC503431 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52262,273651,Yellow-olive Flatbill (Tolmomyias sulphurescens spp),2:10,Luciano Faria,2019-06-07,08:30,Brazil,"Conceição das Alagoas, Minas Gerais",550,call,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC481940,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC481940 - Yellow-olive Flatbill - Tolmomyias sulphurescens spp.mp3,/481940/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,130,./cosmos_data/Yellow-olive Flatbill/XC481940 - Yellow-olive Flatbill - Tolmomyias sulphurescens spp.mp3
52263,273652,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:12,Brice de la Croix,2019-04-30,10:00,French Guiana,"Kourou, piste de la Montagne Plomb",10,call,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC480356,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC480356 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/480356/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,12,./cosmos_data/Yellow-olive Flatbill/XC480356 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52264,273653,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:35,Brice de la Croix,2019-05-20,09:30,French Guiana,"Roura, Beauséjour",110,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC480012,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC480012 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/480012/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,35,./cosmos_data/Yellow-olive Flatbill/XC480012 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52265,273654,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:59,WillianMenq,2019-02-09,18:00,Brazil,"Campo Grande, Campo Grande, Mato Grosso do Sul",500,song,[sono],ABCDE,XC470185,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC470185 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/470185/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,59,./cosmos_data/Yellow-olive Flatbill/XC470185 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52266,273655,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:03,Robson Silva e Silva,2019-04-08,08:30,Brazil,"Sitio Itabatatinga, Guarujá, São Paulo State",20,song,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC466210,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC466210 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/466210/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,3,./cosmos_data/Yellow-olive Flatbill/XC466210 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52267,273656,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:19,Andres Angulo,2017-02-09,09:00,Colombia,"Guaduas, Guaduas, Cundinamarca",1000,song,"Same pair as XC434188. five minutes later.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC434190,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC434190 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/434190/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,19,./cosmos_data/Yellow-olive Flatbill/XC434190 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52268,273657,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:13,Andres Angulo,2017-02-09,09:00,Colombia,"Guaduas, Guaduas, Cundinamarca",1000,song,"Same pair as XC434188. Two minutes later.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC434189,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC434189 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/434189/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,73,./cosmos_data/Yellow-olive Flatbill/XC434189 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52269,273658,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus),0:02,Victor Vanegas,2018-07-24,15:09,Colombia,"Reserva Natural Cañon del Río Claro “ El Refugio”, Antioquia",440,song,"Recording amplified.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC433876,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433876 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,/433876/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,2,./cosmos_data/Yellow-olive Flatbill/XC433876 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3
52270,273659,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:52,Andres Angulo,2017-06-23,06:30,Colombia,"Santa Fé de Antioquia, Antioquia",700,"call, song","Male of the family group  singing in a low rate and callingg, but  12 minutes later. Recording distance 5 meters. Same habitat conditions.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC433529,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433529 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433529/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,52,./cosmos_data/Yellow-olive Flatbill/XC433529 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52271,273660,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:37,Andres Angulo,2017-06-23,06:30,Colombia,"Santa Fé de Antioquia, Antioquia",700,"call, song","Male of the family group  singing in a fast rate, but 4 minutes later. Recording distance 5 meters.
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC433526,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433526 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433526/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,37,./cosmos_data/Yellow-olive Flatbill/XC433526 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
52272,273661,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:06,Andres Angulo,2017-06-23,06:30,Colombia,"Santa Fé de Antioquia, Antioquia",700,"call, song","Male of the family group unknown which, but now moving from different perches and doing agressive movements. Recording distance was 5 meters. 
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC433524,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433524 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433524/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,66,./cosmos_data/Yellow-olive Flatbill/XC433524 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
