,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,y
32079,.\cosmos_data\Cosmos_data,XC589727 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,32.235079365079365,0,21.0,3.0,44100,Tolmomyias sulphurescens,0.8451750025549707,5
32080,.\cosmos_data\Cosmos_data,XC589727 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,32.235079365079365,0,24.0,3.0,44100,Tolmomyias sulphurescens,0.9411677574343178,5
32081,.\cosmos_data\Cosmos_data,XC589727 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,32.235079365079365,0,27.0,3.0,44100,Tolmomyias sulphurescens,0.9411677574343178,5
32150,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,0.0,3.0,44100,Trogon viridis,0.7927913111973532,6
32151,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,3.0,3.0,44100,Trogon viridis,0.6588898897619659,6
32152,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,6.0,3.0,44100,no bird,0.0,10
32153,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,9.0,3.0,44100,no bird,0.0,10
32154,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,12.0,3.0,44100,Trogon viridis,0.3319245912443789,6
32155,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,15.0,3.0,44100,Trogon viridis,0.4226285038526249,6
32156,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,18.0,3.0,44100,Trogon viridis,0.952699219367329,6
32157,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,21.0,3.0,44100,Trogon viridis,0.952699219367329,6
32158,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,24.0,3.0,44100,no bird,0.0,10
32159,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,27.0,3.0,44100,no bird,0.0,10
32160,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,30.0,3.0,44100,Trogon viridis,0.4252176933463435,6
32161,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,33.0,3.0,44100,Trogon viridis,0.709130185602465,6
32162,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,36.0,3.0,44100,Trogon viridis,0.709130185602465,6
32163,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,39.0,3.0,44100,no bird,0.0,10
32164,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,42.0,3.0,44100,no bird,0.0,10
32165,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,45.0,3.0,44100,no bird,0.0,10
32166,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,48.0,3.0,44100,no bird,0.0,10
32167,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,51.0,3.0,44100,no bird,0.0,10
32168,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,54.0,3.0,44100,no bird,0.0,10
32169,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,57.0,3.0,44100,Trogon viridis,0.14034538475192765,6
32170,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,60.0,3.0,44100,Trogon viridis,1.0,6
32171,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,63.0,3.0,44100,Trogon viridis,1.0,6
32172,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,66.0,3.0,44100,no bird,0.0,10
32173,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,69.0,3.0,44100,Trogon viridis,0.1535662127250437,6
32174,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,72.0,3.0,44100,Trogon viridis,0.13948516955339954,6
32175,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,75.0,3.0,44100,Trogon viridis,0.1572349625839399,6
32176,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,78.0,3.0,44100,Trogon viridis,0.9049816000681028,6
32177,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,81.0,3.0,44100,Trogon viridis,0.9049816000681028,6
32178,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,84.0,3.0,44100,no bird,0.0,10
32179,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,87.0,3.0,44100,no bird,0.0,10
32180,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,90.0,3.0,44100,no bird,0.0,10
32181,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,93.0,3.0,44100,no bird,0.0,10
32182,.\cosmos_data\Cosmos_data,XC59381 - Green-backed Trogon - Trogon viridis viridis.wav,101.09387755102041,0,96.0,3.0,44100,no bird,0.0,10
32297,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,0.0,3.0,44100,Zonotrichia capensis,0.8459912669823011,9
32298,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,3.0,3.0,44100,Zonotrichia capensis,0.8459912669823011,9
32299,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,6.0,3.0,44100,Zonotrichia capensis,0.3463219267613604,9
32300,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,9.0,3.0,44100,Zonotrichia capensis,1.0,9
32301,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,12.0,3.0,44100,Zonotrichia capensis,1.0,9
32302,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,15.0,3.0,44100,Zonotrichia capensis,0.29606978963380176,9
32303,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,18.0,3.0,44100,no bird,0.0,10
32304,.\cosmos_data\Cosmos_data,XC59599 - Rufous-collared Sparrow - Zonotrichia capensis.wav,25.8,0,21.0,3.0,44100,Zonotrichia capensis,0.7848432781514215,9
32477,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,0.0,3.0,44100,Ramphastos tucanus,0.8126061955268241,3
32478,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,3.0,3.0,44100,Ramphastos tucanus,0.8126061955268241,3
32479,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,6.0,3.0,44100,Ramphastos tucanus,1.0,3
32480,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,9.0,3.0,44100,Ramphastos tucanus,1.0,3
32481,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,12.0,3.0,44100,Ramphastos tucanus,0.9939104939266036,3
32482,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,15.0,3.0,44100,Ramphastos tucanus,0.9939104939266036,3
32483,.\cosmos_data\Cosmos_data,XC600601 - White-throated Toucan - Ramphastos tucanus.wav,22.007981859410428,0,18.0,3.0,44100,Ramphastos tucanus,0.9343086756058856,3
32658,.\cosmos_data\Cosmos_data,XC609551 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,0.0,3.0,44100,Ramphastos tucanus,1.0,3
32659,.\cosmos_data\Cosmos_data,XC609551 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,3.0,3.0,44100,Ramphastos tucanus,1.0,3
32660,.\cosmos_data\Cosmos_data,XC609551 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,6.0,3.0,44100,Ramphastos tucanus,1.0,3
32661,.\cosmos_data\Cosmos_data,XC609552 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,0.0,3.0,44100,Ramphastos tucanus,1.0,3
32662,.\cosmos_data\Cosmos_data,XC609552 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,3.0,3.0,44100,Ramphastos tucanus,1.0,3
32663,.\cosmos_data\Cosmos_data,XC609552 - White-throated Toucan - Ramphastos tucanus.wav,10.997551020408164,0,6.0,3.0,44100,Ramphastos tucanus,1.0,3
32696,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,0.0,3.0,44100,Microcerculus marginatus,0.7196421804470846,1
32697,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,3.0,3.0,44100,Microcerculus marginatus,0.8845530893251976,1
32698,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,6.0,3.0,44100,Microcerculus marginatus,0.8845530893251976,1
32699,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,9.0,3.0,44100,Microcerculus marginatus,1.0,1
32700,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,12.0,3.0,44100,Microcerculus marginatus,1.0,1
32701,.\cosmos_data\Cosmos_data,XC610977 - Southern Nightingale-Wren - Microcerculus marginatus.wav,20.48,0,15.0,3.0,44100,no bird,0.0,10
32718,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,0.0,3.0,44100,Xiphorhynchus guttatus,0.9386102952302522,8
32719,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,3.0,3.0,44100,Xiphorhynchus guttatus,0.9386102952302522,8
32720,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,6.0,3.0,44100,Xiphorhynchus guttatus,0.9386102952302522,8
32721,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,9.0,3.0,44100,Xiphorhynchus guttatus,0.8361289842326499,8
32722,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,12.0,3.0,44100,Xiphorhynchus guttatus,0.9786004232678804,8
32723,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,15.0,3.0,44100,Xiphorhynchus guttatus,0.9786004232678804,8
32724,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,18.0,3.0,44100,Xiphorhynchus guttatus,0.9786004232678804,8
32725,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,21.0,3.0,44100,Xiphorhynchus guttatus,0.9786004232678804,8
32726,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,24.0,3.0,44100,Xiphorhynchus guttatus,0.9786004232678804,8
32727,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,27.0,3.0,44100,Xiphorhynchus guttatus,0.9518914194049632,8
32728,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,30.0,3.0,44100,Xiphorhynchus guttatus,0.9518914194049632,8
32729,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,33.0,3.0,44100,Xiphorhynchus guttatus,0.9518914194049632,8
32730,.\cosmos_data\Cosmos_data,XC612240 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.wav,39.63732426303854,0,36.0,3.0,44100,Xiphorhynchus guttatus,1.0,8
32734,.\cosmos_data\Cosmos_data,XC614642 - Rufous-collared Sparrow - Zonotrichia capensis.wav,15.232290249433104,0,0.0,3.0,44100,no bird,0.0,10
32735,.\cosmos_data\Cosmos_data,XC614642 - Rufous-collared Sparrow - Zonotrichia capensis.wav,15.232290249433104,0,3.0,3.0,44100,Zonotrichia capensis,0.9032353379786816,9
32736,.\cosmos_data\Cosmos_data,XC614642 - Rufous-collared Sparrow - Zonotrichia capensis.wav,15.232290249433104,0,6.0,3.0,44100,Zonotrichia capensis,0.9069487694028529,9
32737,.\cosmos_data\Cosmos_data,XC614642 - Rufous-collared Sparrow - Zonotrichia capensis.wav,15.232290249433104,0,9.0,3.0,44100,Zonotrichia capensis,0.4381022716165892,9
32738,.\cosmos_data\Cosmos_data,XC614642 - Rufous-collared Sparrow - Zonotrichia capensis.wav,15.232290249433104,0,12.0,3.0,44100,no bird,0.0,10
32739,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,0.0,3.0,44100,Xiphorhynchus guttatus,0.7867266174530663,8
32740,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,3.0,3.0,44100,Xiphorhynchus guttatus,0.8897701464397919,8
32741,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,6.0,3.0,44100,no bird,0.0,10
32742,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,9.0,3.0,44100,no bird,0.0,10
32743,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,12.0,3.0,44100,no bird,0.0,10
32744,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,15.0,3.0,44100,no bird,0.0,10
32745,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,18.0,3.0,44100,Xiphorhynchus guttatus,0.7511570130851182,8
32746,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,21.0,3.0,44100,Xiphorhynchus guttatus,0.8466138402343978,8
32747,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,24.0,3.0,44100,no bird,0.0,10
32748,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,27.0,3.0,44100,no bird,0.0,10
32749,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,30.0,3.0,44100,no bird,0.0,10
32750,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,33.0,3.0,44100,no bird,0.0,10
32751,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,36.0,3.0,44100,no bird,0.0,10
32752,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,39.0,3.0,44100,Xiphorhynchus guttatus,1.0,8
32753,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,42.0,3.0,44100,Xiphorhynchus guttatus,1.0,8
32754,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,45.0,3.0,44100,no bird,0.0,10
32755,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,48.0,3.0,44100,no bird,0.0,10
32756,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,51.0,3.0,44100,no bird,0.0,10
32757,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,54.0,3.0,44100,no bird,0.0,10
32758,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,57.0,3.0,44100,no bird,0.0,10
32759,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,60.0,3.0,44100,no bird,0.0,10
32760,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,63.0,3.0,44100,no bird,0.0,10
32761,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,66.0,3.0,44100,Xiphorhynchus guttatus,0.9347838502003234,8
32762,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,69.0,3.0,44100,Xiphorhynchus guttatus,0.9347838502003234,8
32763,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,72.0,3.0,44100,Xiphorhynchus guttatus,0.6082805420326273,8
32764,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,75.0,3.0,44100,no bird,0.0,10
32765,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,78.0,3.0,44100,no bird,0.0,10
32766,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,81.0,3.0,44100,no bird,0.0,10
32767,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,84.0,3.0,44100,no bird,0.0,10
32768,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,87.0,3.0,44100,no bird,0.0,10
32769,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,90.0,3.0,44100,no bird,0.0,10
32770,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,93.0,3.0,44100,no bird,0.0,10
32771,.\cosmos_data\Cosmos_data,XC6163 - Buff-throated Woodcreeper - Xiphorhynchus guttatus polystictus.wav,100.51918367346941,0,96.0,3.0,44100,Xiphorhynchus guttatus,0.7231291952600822,8
32873,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,0.0,3.0,44100,no bird,0.0,10
32874,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,3.0,3.0,44100,Trogon viridis,0.6480201488051455,6
32875,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,6.0,3.0,44100,Trogon viridis,1.0,6
32876,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,9.0,3.0,44100,Trogon viridis,1.0,6
32877,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,12.0,3.0,44100,Trogon viridis,1.0,6
32878,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,15.0,3.0,44100,Trogon viridis,0.6010318020079342,6
32879,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,18.0,3.0,44100,Trogon viridis,0.8212795178457266,6
32880,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,21.0,3.0,44100,Trogon viridis,0.8212795178457266,6
32881,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,24.0,3.0,44100,Trogon viridis,0.411016038814074,6
32882,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,27.0,3.0,44100,Trogon viridis,0.7340180589539481,6
32883,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,30.0,3.0,44100,Trogon viridis,0.7717552666160412,6
32884,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,33.0,3.0,44100,Trogon viridis,0.8766792428209121,6
32885,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,36.0,3.0,44100,Trogon viridis,0.8766792428209121,6
32886,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,39.0,3.0,44100,Trogon viridis,0.6131604558673986,6
32887,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,42.0,3.0,44100,Trogon viridis,0.2290468167353815,6
32888,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,45.0,3.0,44100,Trogon viridis,0.3139449749423765,6
32889,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,48.0,3.0,44100,Trogon viridis,0.3588622318191753,6
32890,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,51.0,3.0,44100,Trogon viridis,0.1990571481519429,6
32891,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,54.0,3.0,44100,Trogon viridis,0.4667315424386906,6
32892,.\cosmos_data\Cosmos_data,XC617425 - Green-backed Trogon - Trogon viridis.wav,60.332902494331066,0,57.0,3.0,44100,Trogon viridis,0.4208551036503181,6
32893,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,0.0,3.0,44100,Myioborus miniatus,0.7368825522486147,2
32894,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,3.0,3.0,44100,Myioborus miniatus,1.0,2
32895,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,6.0,3.0,44100,no bird,0.0,10
32896,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,9.0,3.0,44100,Myioborus miniatus,0.988398127675572,2
32897,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,12.0,3.0,44100,Myioborus miniatus,0.988398127675572,2
32898,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,15.0,3.0,44100,Myioborus miniatus,0.9174879586779348,2
32899,.\cosmos_data\Cosmos_data,XC617910 - Slate-throated Whitestart - Myioborus miniatus subsimilis.wav,22.360816326530614,0,18.0,3.0,44100,Myioborus miniatus,0.9593506268237072,2
32956,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,0.0,3.0,44100,no bird,0.0,10
32957,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,3.0,3.0,44100,Tolmomyias sulphurescens,0.8825499074170372,5
32958,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,6.0,3.0,44100,Tolmomyias sulphurescens,0.8825499074170372,5
32959,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,9.0,3.0,44100,Tolmomyias sulphurescens,0.4714713668290309,5
32960,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,12.0,3.0,44100,Tolmomyias sulphurescens,1.0,5
32961,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,15.0,3.0,44100,no bird,0.0,10
32962,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,18.0,3.0,44100,no bird,0.0,10
32963,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,21.0,3.0,44100,Tolmomyias sulphurescens,0.4380684386372315,5
32964,.\cosmos_data\Cosmos_data,XC62475 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.wav,27.5069387755102,0,24.0,3.0,44100,Tolmomyias sulphurescens,0.9294382881594746,5
33089,.\cosmos_data\Cosmos_data,XC629426 - Scaly-breasted Woodpecker - Celeus grammicus.wav,5.302857142857143,0,0.0,3.0,44100,Celeus grammicus,0.9595704079400867,0
