,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
36498,36498,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,51.0,3.0,48000,Ramphastos tucanus,0.9996401071548462
36499,36499,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,54.0,3.0,48000,Ramphastos tucanus,0.9852954149246216
36500,36500,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,57.0,3.0,48000,Ramphastos tucanus,0.99862539768219
36501,36501,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,60.0,3.0,48000,Ramphastos tucanus,0.9997795224189758
36502,36502,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,63.0,3.0,48000,Ramphastos tucanus,0.9991866946220398
36503,36503,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,66.0,3.0,48000,Ramphastos tucanus,0.9994933605194092
36504,36504,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,69.0,3.0,48000,Ramphastos tucanus,0.999630093574524
36505,36505,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,72.0,3.0,48000,Ramphastos tucanus,0.997962474822998
36506,36506,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,75.0,3.0,48000,Ramphastos tucanus,0.9980072379112244
36507,36507,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,78.0,3.0,48000,Ramphastos tucanus,0.9994379878044128
36508,36508,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,81.0,3.0,48000,Ramphastos tucanus,0.9981470108032228
36509,36509,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,84.0,3.0,48000,Ramphastos tucanus,0.9983606934547424
36510,36510,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,87.0,3.0,48000,Ramphastos tucanus,0.9969505071640016
36511,36511,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,90.0,3.0,48000,Ramphastos tucanus,0.9999029636383056
36512,36512,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,93.0,3.0,48000,Ramphastos tucanus,0.9922312498092652
36516,36516,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,105.0,3.0,48000,Ramphastos tucanus,0.9982855916023254
36517,36517,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,108.0,3.0,48000,Ramphastos tucanus,0.9997538924217224
36518,36518,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,111.0,3.0,48000,Ramphastos tucanus,0.9992126226425172
36519,36519,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,114.0,3.0,48000,Ramphastos tucanus,0.9987024068832396
36520,36520,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,117.0,3.0,48000,Ramphastos tucanus,0.9995917677879332
36521,36521,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,120.0,3.0,48000,Ramphastos tucanus,0.9996091723442078
36522,36522,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,123.0,3.0,48000,Ramphastos tucanus,0.9963129162788392
36523,36523,./../all_10_species/,XC404594 - White-throated Toucan - Ramphastos tucanus.mp3,127.66966666666669,0,126.0,3.0,48000,Ramphastos tucanus,0.9892811179161072
36524,36524,./../all_10_species/,XC92333 - Blue-grey Tanager - Thraupis episcopus.mp3,34.951854166666664,0,0.0,3.0,48000,Thraupis sayaca,0.7403813004493713
36533,36533,./../all_10_species/,XC92333 - Blue-grey Tanager - Thraupis episcopus.mp3,34.951854166666664,0,27.0,3.0,48000,Thraupis episcopus,0.8565587401390076
36535,36535,./../all_10_species/,XC92333 - Blue-grey Tanager - Thraupis episcopus.mp3,34.951854166666664,0,33.0,3.0,48000,Thraupis sayaca,0.840237557888031
36542,36542,./../all_10_species/,XC352970 - Blue-grey Tanager - Thraupis episcopus.mp3,63.12245833333333,0,12.0,3.0,48000,Coereba flaveola,0.6604273319244385
36544,36544,./../all_10_species/,XC352970 - Blue-grey Tanager - Thraupis episcopus.mp3,63.12245833333333,0,18.0,3.0,48000,Coereba flaveola,0.5007269978523254
36546,36546,./../all_10_species/,XC352970 - Blue-grey Tanager - Thraupis episcopus.mp3,63.12245833333333,0,24.0,3.0,48000,Coereba flaveola,0.6410156488418579
36550,36550,./../all_10_species/,XC352970 - Blue-grey Tanager - Thraupis episcopus.mp3,63.12245833333333,0,36.0,3.0,48000,Coereba flaveola,0.8269931077957153
36552,36552,./../all_10_species/,XC352970 - Blue-grey Tanager - Thraupis episcopus.mp3,63.12245833333333,0,42.0,3.0,48000,Coereba flaveola,0.7194504737854004
36559,36559,./../all_10_species/,XC119617 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,25.626125,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.6554482579231262
36560,36560,./../all_10_species/,XC119617 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,25.626125,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.9376247525215148
36565,36565,./../all_10_species/,XC119617 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,25.626125,0,18.0,3.0,48000,Xiphorhynchus guttatus,0.9508029222488404
36566,36566,./../all_10_species/,XC119617 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,25.626125,0,21.0,3.0,48000,Xiphorhynchus guttatus,0.7568486928939819
36582,36582,./../all_10_species/,XC446720 - Scaly-breasted Woodpecker - Celeus grammicus.mp3,54.336,0,0.0,3.0,48000,Celeus grammicus,0.5420128107070923
36602,36602,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.9760584831237792
36603,36603,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.6105578541755676
36607,36607,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,15.0,3.0,48000,Xiphorhynchus guttatus,0.9136105179786682
36611,36611,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,27.0,3.0,48000,Xiphorhynchus guttatus,0.941908836364746
36612,36612,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,30.0,3.0,48000,Xiphorhynchus guttatus,0.925647497177124
36618,36618,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,48.0,3.0,48000,Xiphorhynchus guttatus,0.908775806427002
36619,36619,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,51.0,3.0,48000,Xiphorhynchus guttatus,0.8864733576774597
36624,36624,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,66.0,3.0,48000,Xiphorhynchus guttatus,0.9650090932846068
36625,36625,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,69.0,3.0,48000,Xiphorhynchus guttatus,0.957993507385254
36626,36626,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,72.0,3.0,48000,Xiphorhynchus guttatus,0.7246612906455994
36630,36630,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,84.0,3.0,48000,Xiphorhynchus guttatus,0.9624775648117064
36631,36631,./../all_10_species/,XC2297 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,88.9991875,0,87.0,3.0,48000,Xiphorhynchus guttatus,0.60130774974823
36632,36632,./../all_10_species/,XC422959 - Pale-breasted Thrush - Turdus leucomelas.mp3,4.632,0,0.0,3.0,48000,Turdus rufiventris,0.6596971750259399
36634,36634,./../all_10_species/,XC186886 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,26.04,0,0.0,3.0,48000,Zonotrichia capensis,0.5879583954811096
36643,36643,./../all_10_species/,XC257890 - Green-backed Trogon - Trogon viridis viridis.mp3,18.782041666666668,0,0.0,3.0,48000,Trogon viridis,0.8509307503700256
36644,36644,./../all_10_species/,XC257890 - Green-backed Trogon - Trogon viridis viridis.mp3,18.782041666666668,0,3.0,3.0,48000,Trogon viridis,0.6978705525398254
36647,36647,./../all_10_species/,XC257890 - Green-backed Trogon - Trogon viridis viridis.mp3,18.782041666666668,0,12.0,3.0,48000,Trogon viridis,0.8584768176078796
36648,36648,./../all_10_species/,XC257890 - Green-backed Trogon - Trogon viridis viridis.mp3,18.782041666666668,0,15.0,3.0,48000,Trogon viridis,0.8746922016143799
36652,36652,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,9.0,3.0,48000,Turdus leucomelas,0.7110980749130249
36661,36661,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,36.0,3.0,48000,Turdus leucomelas,0.5373578667640686
36663,36663,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,42.0,3.0,48000,Turdus leucomelas,0.601963222026825
36668,36668,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,57.0,3.0,48000,Turdus leucomelas,0.8456440567970276
36678,36678,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,87.0,3.0,48000,Pitta nympha,0.784831702709198
36679,36679,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,90.0,3.0,48000,Turdus rufiventris,0.5526487827301025
36683,36683,./../all_10_species/,XC466288 - Pale-breasted Thrush - Turdus leucomelas.mp3,105.744,0,102.0,3.0,48000,Turdus grayi,0.540530264377594
36686,36686,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,0.0,3.0,48000,Trogon viridis,0.736199140548706
36687,36687,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,3.0,3.0,48000,Trogon viridis,0.8976988792419434
36688,36688,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,6.0,3.0,48000,Trogon viridis,0.9786056876182556
36689,36689,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,9.0,3.0,48000,Zimmerius gracilipes,0.5156925916671753
36691,36691,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,15.0,3.0,48000,Trogon viridis,0.5298589468002319
36692,36692,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,18.0,3.0,48000,Trogon viridis,0.8948749899864197
36693,36693,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,21.0,3.0,48000,Trogon viridis,0.916532814502716
36694,36694,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,24.0,3.0,48000,Trogon viridis,0.9886323809623718
36695,36695,./../all_10_species/,XC401403 - Green-backed Trogon - Trogon viridis.mp3,31.416,0,27.0,3.0,48000,Trogon viridis,0.5855621695518494
36696,36696,./../all_10_species/,XC109313 - White-throated Toucan - Ramphastos tucanus.mp3,4.632979166666667,0,0.0,3.0,48000,Ramphastos tucanus,0.895793616771698
36697,36697,./../all_10_species/,XC109313 - White-throated Toucan - Ramphastos tucanus.mp3,4.632979166666667,0,3.0,3.0,48000,Ramphastos tucanus,0.7632375955581665
36698,36698,./../all_10_species/,XC388826 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,15.571729166666668,0,0.0,3.0,48000,Ramphastos tucanus,0.9945756196975708
36700,36700,./../all_10_species/,XC388826 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,15.571729166666668,0,6.0,3.0,48000,Ramphastos tucanus,0.9983420372009276
36701,36701,./../all_10_species/,XC388826 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,15.571729166666668,0,9.0,3.0,48000,Ramphastos tucanus,0.7857205271720886
36702,36702,./../all_10_species/,XC388826 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,15.571729166666668,0,12.0,3.0,48000,Ramphastos tucanus,0.9996296167373656
36703,36703,./../all_10_species/,XC165754 - Blue-grey Tanager - Thraupis episcopus.mp3,29.936333333333334,0,0.0,3.0,48000,Clibanornis dendrocolaptoides,0.6774730086326599
36706,36706,./../all_10_species/,XC165754 - Blue-grey Tanager - Thraupis episcopus.mp3,29.936333333333334,0,9.0,3.0,48000,Thraupis episcopus,0.859623908996582
36709,36709,./../all_10_species/,XC165754 - Blue-grey Tanager - Thraupis episcopus.mp3,29.936333333333334,0,18.0,3.0,48000,Thraupis episcopus,0.9079346656799316
36711,36711,./../all_10_species/,XC165754 - Blue-grey Tanager - Thraupis episcopus.mp3,29.936333333333334,0,24.0,3.0,48000,Thraupis episcopus,0.8674716353416443
36729,36729,./../all_10_species/,XC283320 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens (ssp assumed from location).mp3,125.96245833333332,0,48.0,3.0,48000,Drymophila ferruginea,0.572393000125885
36760,36760,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,0.0,3.0,48000,Turdus leucomelas,0.757993221282959
36763,36763,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,9.0,3.0,48000,Turdus leucomelas,0.6869736909866333
36766,36766,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,18.0,3.0,48000,Turdus leucomelas,0.7119060754776001
36771,36771,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,33.0,3.0,48000,Turdus leucomelas,0.8680444359779358
36773,36773,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,39.0,3.0,48000,Turdus leucomelas,0.8799375295639038
36774,36774,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,42.0,3.0,48000,Turdus leucomelas,0.9067879915237428
36778,36778,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,54.0,3.0,48000,Myiothlypis rivularis,0.7827057242393494
36787,36787,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,81.0,3.0,48000,Turdus leucomelas,0.6682484149932861
36788,36788,./../all_10_species/,XC714044 - Pale-breasted Thrush - Turdus leucomelas.mp3,90.04408333333333,0,84.0,3.0,48000,Turdus leucomelas,0.5875573754310608
36790,36790,./../all_10_species/,XC102581 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,14.448,0,0.0,3.0,48000,Microcerculus marginatus,0.9872598648071288
36792,36792,./../all_10_species/,XC102581 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,14.448,0,6.0,3.0,48000,Napothera danjoui,0.9619590640068054
36794,36794,./../all_10_species/,XC102581 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,14.448,0,12.0,3.0,48000,Microcerculus marginatus,0.9864153265953064
36795,36795,./../all_10_species/,XC153603 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.90372916666667,0,0.0,3.0,48000,Zonotrichia capensis,0.5782893896102905
36796,36796,./../all_10_species/,XC153603 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.90372916666667,0,3.0,3.0,48000,Myiophobus fasciatus,0.6630712151527405
36798,36798,./../all_10_species/,XC153603 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.90372916666667,0,9.0,3.0,48000,Zonotrichia capensis,0.6812856197357178
36799,36799,./../all_10_species/,XC153603 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.90372916666667,0,12.0,3.0,48000,Zonotrichia capensis,0.5017287731170654
36802,36802,./../all_10_species/,XC153603 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.90372916666667,0,21.0,3.0,48000,Zonotrichia capensis,0.7750435471534729
36805,36805,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,0.0,3.0,48000,Zonotrichia capensis,0.9322898387908936
36806,36806,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,3.0,3.0,48000,Zonotrichia capensis,0.7824560403823853
36807,36807,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,6.0,3.0,48000,Zonotrichia capensis,0.7158483862876892
36808,36808,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,9.0,3.0,48000,Zonotrichia capensis,0.7882911562919617
36809,36809,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,12.0,3.0,48000,Zonotrichia capensis,0.9080904126167296
36810,36810,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,15.0,3.0,48000,Zonotrichia capensis,0.9202436804771424
36811,36811,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,18.0,3.0,48000,Zonotrichia capensis,0.9464707374572754
36812,36812,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,21.0,3.0,48000,Zonotrichia capensis,0.9129328727722168
36813,36813,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,24.0,3.0,48000,Zonotrichia capensis,0.9617795944213868
36814,36814,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,27.0,3.0,48000,Zonotrichia capensis,0.9250485897064208
36815,36815,./../all_10_species/,XC232607 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.538604166666666,0,30.0,3.0,48000,Zonotrichia capensis,0.8238856792449951
36817,36817,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,3.0,3.0,48000,Trogon viridis,0.8259571194648743
36818,36818,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,6.0,3.0,48000,Trogon viridis,0.9645521640777588
36821,36821,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,15.0,3.0,48000,Trogon viridis,0.5629431009292603
36822,36822,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,18.0,3.0,48000,Trogon viridis,0.8819933533668518
36826,36826,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,30.0,3.0,48000,Trogon viridis,0.5586292147636414
36827,36827,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,33.0,3.0,48000,Trogon viridis,0.9342070817947388
36828,36828,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,36.0,3.0,48000,Trogon viridis,0.9751332402229308
36832,36832,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,48.0,3.0,48000,Trogon viridis,0.7719936370849609
36833,36833,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,51.0,3.0,48000,Trogon viridis,0.8645631670951843
36834,36834,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,54.0,3.0,48000,Trogon viridis,0.8926154375076294
36839,36839,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,69.0,3.0,48000,Trogon viridis,0.5602580308914185
36840,36840,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,72.0,3.0,48000,Trogon viridis,0.8196609020233154
36841,36841,./../all_10_species/,XC401157 - Green-backed Trogon - Trogon viridis.mp3,80.0391875,0,75.0,3.0,48000,Trogon viridis,0.9792718291282654
36843,36843,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,0.0,3.0,48000,Turdus leucomelas,0.8512322902679443
36844,36844,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,3.0,3.0,48000,Turdus leucomelas,0.948455810546875
36845,36845,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,6.0,3.0,48000,Turdus leucomelas,0.794996976852417
36846,36846,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,9.0,3.0,48000,Turdus leucomelas,0.9052391052246094
36847,36847,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,12.0,3.0,48000,Turdus leucomelas,0.5978578329086304
36848,36848,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,15.0,3.0,48000,Turdus leucomelas,0.7492442727088928
36850,36850,./../all_10_species/,XC231853 - Pale-breasted Thrush - Turdus leucomelas.mp3,25.66483333333333,0,21.0,3.0,48000,Turdus leucomelas,0.6352363228797913
36862,36862,./../all_10_species/,XC435455 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,24.4245,0,21.0,3.0,48000,Tolmomyias sulphurescens,0.9751529693603516
36866,36866,./../all_10_species/,XC573304 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,15.36,0,9.0,3.0,48000,Zonotrichia capensis,0.6883490085601807
36868,36868,./../all_10_species/,XC691974 - Buff-throated Woodcreeper - Xiphorhynchus guttatus guttatoides.mp3,5.387041666666667,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.5880632996559143
36869,36869,./../all_10_species/,XC691974 - Buff-throated Woodcreeper - Xiphorhynchus guttatus guttatoides.mp3,5.387041666666667,0,3.0,3.0,48000,Dendrocolaptes certhia,0.5251246690750122
36870,36870,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,0.0,3.0,48000,Synallaxis hypospodia,0.9119354486465454
36872,36872,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,6.0,3.0,48000,Synallaxis hypospodia,0.9938894510269164
36873,36873,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,9.0,3.0,48000,Synallaxis hypospodia,0.6109418272972107
36874,36874,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,12.0,3.0,48000,Zonotrichia capensis,0.9286929965019226
36875,36875,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,15.0,3.0,48000,Synallaxis hypospodia,0.6386875510215759
36876,36876,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,18.0,3.0,48000,Zonotrichia capensis,0.8422664999961853
36878,36878,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,24.0,3.0,48000,Synallaxis hypospodia,0.8879093527793884
36879,36879,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,27.0,3.0,48000,Zonotrichia capensis,0.909664273262024
36880,36880,./../all_10_species/,XC82736 - Rufous-collared Sparrow - Zonotrichia capensis matutina.mp3,32.52245833333333,0,30.0,3.0,48000,Synallaxis hypospodia,0.980152666568756
36881,36881,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,0.0,3.0,48000,Zonotrichia capensis,0.8641067743301392
36883,36883,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,6.0,3.0,48000,Zonotrichia capensis,0.7543860673904419
36884,36884,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,9.0,3.0,48000,Zonotrichia capensis,0.5536563396453857
36885,36885,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,12.0,3.0,48000,Zonotrichia capensis,0.5245576500892639
36886,36886,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,15.0,3.0,48000,Zonotrichia capensis,0.5300020575523376
36887,36887,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,18.0,3.0,48000,Zonotrichia capensis,0.7013034224510193
36888,36888,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,21.0,3.0,48000,Zonotrichia capensis,0.5983156561851501
36891,36891,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,30.0,3.0,48000,Zonotrichia capensis,0.8687275648117065
36893,36893,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,36.0,3.0,48000,Zonotrichia capensis,0.7515996098518372
36894,36894,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,39.0,3.0,48000,Zonotrichia capensis,0.8683505654335022
36897,36897,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,48.0,3.0,48000,Zonotrichia capensis,0.8618165850639343
36898,36898,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,51.0,3.0,48000,Mirafra africana,0.529174268245697
36899,36899,./../all_10_species/,XC1974 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,57.391020833333336,0,54.0,3.0,48000,Zonotrichia capensis,0.7176622748374939
36900,36900,./../all_10_species/,XC80510 - Buff-throated Woodcreeper - Xiphorhynchus guttatus guttatus.mp3,21.1853125,0,0.0,3.0,48000,Myrmelastes hyperythrus,0.7333799004554749
36914,36914,./../all_10_species/,XC355054 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,68.688,0,0.0,3.0,48000,Ramphastos tucanus,0.994728982448578
36915,36915,./../all_10_species/,XC355054 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,68.688,0,3.0,3.0,48000,Ramphastos tucanus,0.9895488023757936
36916,36916,./../all_10_species/,XC355054 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,68.688,0,6.0,3.0,48000,Ramphastos tucanus,0.9977056384086608
