,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
11794,354,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,42.0,3.0,48000,Batrachostomus septimus,0.051754925
11795,355,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,45.0,3.0,48000,Batrachostomus septimus,0.10241352
11796,356,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,48.0,3.0,48000,Batrachostomus septimus,0.015998386
11797,357,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,51.0,3.0,48000,Batrachostomus septimus,0.06361126
11798,358,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,54.0,3.0,48000,Batrachostomus septimus,0.0458938
11799,359,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190617_000000.WAV,60.0,0,57.0,3.0,48000,Batrachostomus septimus,0.064743996
11800,360,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,0.0,3.0,48000,Trogon curucui,0.011422548
11801,361,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,3.0,3.0,48000,Lepidothrix iris,0.009974164
11802,362,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,6.0,3.0,48000,Stachyris thoracica,0.021149078
11803,363,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,9.0,3.0,48000,Yungipicus maculatus,0.019715115
11804,364,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,12.0,3.0,48000,Stachyris thoracica,0.024052512
11805,365,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,15.0,3.0,48000,Zosterops atriceps,0.022925759
11806,366,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,18.0,3.0,48000,Zosterops atriceps,0.012220818
11807,367,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,21.0,3.0,48000,Tetrao urogallus,0.0068726023
11808,368,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,24.0,3.0,48000,Sporophila palustris,0.0072530066
11809,369,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,27.0,3.0,48000,Sporophila palustris,0.005800659
11810,370,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,30.0,3.0,48000,Sporophila palustris,0.0061568506
11811,371,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,33.0,3.0,48000,Sporophila palustris,0.0052133133
11812,372,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,36.0,3.0,48000,Sporophila palustris,0.008077768
11813,373,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,39.0,3.0,48000,Sporophila palustris,0.0064459774
11814,374,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,42.0,3.0,48000,Sporophila palustris,0.0087112645
11815,375,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,45.0,3.0,48000,Sporophila palustris,0.006972909
11816,376,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,48.0,3.0,48000,Urosphena squameiceps,0.0057614376
11817,377,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,51.0,3.0,48000,Sporophila palustris,0.010956611
11818,378,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,54.0,3.0,48000,Ducula basilica,0.004339573
11819,379,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190614_222000.WAV,60.0,0,57.0,3.0,48000,Sporophila palustris,0.0057369093
11820,380,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,0.0,3.0,48000,Muscisaxicola maculirostris,0.0077899545
11821,381,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,3.0,3.0,48000,Muscisaxicola maculirostris,0.010941548
11822,382,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,6.0,3.0,48000,Turdoides earlei,0.025570726
11823,383,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,9.0,3.0,48000,Muscisaxicola maculirostris,0.008066878
11824,384,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,12.0,3.0,48000,Ducula basilica,0.0086698495
11825,385,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,15.0,3.0,48000,Nothura darwinii,0.00881815
11826,386,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,18.0,3.0,48000,Muscicapa tyrrhenica,0.012795493
11827,387,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,21.0,3.0,48000,Nothura darwinii,0.0066887247
11828,388,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,24.0,3.0,48000,Sporophila palustris,0.005155645
11829,389,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,27.0,3.0,48000,Hemitriccus inornatus,0.0046524373
11830,390,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,30.0,3.0,48000,Sporophila hypochroma,0.0073374305
11831,391,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,33.0,3.0,48000,Ducula basilica,0.0075814268
11832,392,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,36.0,3.0,48000,Ducula basilica,0.009489635
11833,393,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,39.0,3.0,48000,Sporophila hypochroma,0.0065415576
11834,394,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,42.0,3.0,48000,Sporophila hypochroma,0.0076832986
11835,395,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,45.0,3.0,48000,Ducula basilica,0.01367296
11836,396,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,48.0,3.0,48000,Sporophila palustris,0.008240613
11837,397,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,51.0,3.0,48000,Ducula basilica,0.0074758525
11838,398,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,54.0,3.0,48000,Ducula basilica,0.0110125635
11839,399,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190626_161000.WAV,60.0,0,57.0,3.0,48000,Sporophila palustris,0.010942601
11840,400,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,0.0,3.0,48000,Sporophila palustris,0.0057662465
11841,401,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,3.0,3.0,48000,Lophostrix cristata,0.0043676854
11842,402,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,6.0,3.0,48000,Hylexetastes stresemanni,0.006527098
11843,403,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,9.0,3.0,48000,Malurus leucopterus,0.0043036295
11844,404,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,12.0,3.0,48000,Sporophila palustris,0.005229348
11845,405,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,15.0,3.0,48000,Malurus leucopterus,0.00717172
11846,406,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,18.0,3.0,48000,Sporophila palustris,0.0063551674
11847,407,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,21.0,3.0,48000,Malurus leucopterus,0.0072417576
11848,408,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,24.0,3.0,48000,Lophostrix cristata,0.0067910897
11849,409,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,27.0,3.0,48000,Lanius cabanisi,0.0040005483
11850,410,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,30.0,3.0,48000,Hypocnemis peruviana,0.0054318383
11851,411,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,33.0,3.0,48000,Malurus leucopterus,0.0051599853
11852,412,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,36.0,3.0,48000,Sporophila palustris,0.0064631775
11853,413,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,39.0,3.0,48000,Hylexetastes stresemanni,0.0099901855
11854,414,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,42.0,3.0,48000,Otus pamelae,0.005563487
11855,415,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,45.0,3.0,48000,Certhia familiaris,0.0046833917
11856,416,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,48.0,3.0,48000,Malurus leucopterus,0.0078068716
11857,417,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,51.0,3.0,48000,Malurus leucopterus,0.0071998932
11858,418,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,54.0,3.0,48000,Sporophila palustris,0.0053279987
11859,419,./../Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_172000.WAV,60.0,0,57.0,3.0,48000,Malurus leucopterus,0.0054137437
11860,0,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,0.0,3.0,48000,Ramphastos vitellinus,0.060258765
11861,1,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,3.0,3.0,48000,Perissocephalus tricolor,0.05394063
11862,2,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,6.0,3.0,48000,Ramphastos vitellinus,0.10967011
11863,3,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,9.0,3.0,48000,Cercococcyx olivinus,0.23994978
11864,4,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,12.0,3.0,48000,Ramphastos vitellinus,0.13078012
11865,5,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,15.0,3.0,48000,Ramphastos vitellinus,0.13831581
11866,6,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,18.0,3.0,48000,Ramphastos vitellinus,0.040118612
11867,7,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,21.0,3.0,48000,Ramphastos vitellinus,0.08413654
11868,8,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,24.0,3.0,48000,Ramphastos vitellinus,0.26688835
11869,9,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,27.0,3.0,48000,Microrhopias quixensis,0.3301864
11870,10,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,30.0,3.0,48000,Ramphastos vitellinus,0.31020248
11871,11,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,33.0,3.0,48000,Perissocephalus tricolor,0.044028465
11872,12,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,36.0,3.0,48000,Ramphastos vitellinus,0.3250534
11873,13,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,39.0,3.0,48000,Ramphastos vitellinus,0.06273128
11874,14,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,42.0,3.0,48000,Ramphastos vitellinus,0.1457964
11875,15,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,45.0,3.0,48000,Ramphastos vitellinus,0.19234678
11876,16,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,48.0,3.0,48000,Ramphastos vitellinus,0.29221287
11877,17,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,51.0,3.0,48000,Ramphastos vitellinus,0.11775803
11878,18,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,54.0,3.0,48000,Ramphastos vitellinus,0.16272742
11879,19,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,60.0,0,57.0,3.0,48000,Ramphastos vitellinus,0.053746123
11880,20,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,0.0,3.0,48000,Ramphastos tucanus,0.3413193
11881,21,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,3.0,3.0,48000,Otus spilocephalus,0.2649839
11882,22,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,6.0,3.0,48000,Sporophila palustris,0.012603397
11883,23,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,9.0,3.0,48000,Sporophila palustris,0.011953128
11884,24,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,12.0,3.0,48000,Sicalis auriventris,0.006416783
11885,25,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,15.0,3.0,48000,Muscisaxicola maculirostris,0.009064858
11886,26,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,18.0,3.0,48000,Sporophila palustris,0.014198606
11887,27,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,21.0,3.0,48000,Malurus leucopterus,0.0083945375
11888,28,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,24.0,3.0,48000,Sporophila palustris,0.007536078
11889,29,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,27.0,3.0,48000,Cyanoptila cyanomelana,0.004979888
11890,30,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,30.0,3.0,48000,Sicalis auriventris,0.0039483593
11891,31,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,33.0,3.0,48000,Hemitriccus inornatus,0.0108519755
11892,32,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,36.0,3.0,48000,Ducula basilica,0.0085053295
11893,33,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,39.0,3.0,48000,Hemitriccus inornatus,0.014628134
11894,34,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,42.0,3.0,48000,Hemitriccus inornatus,0.019432724
11895,35,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,45.0,3.0,48000,Hemitriccus inornatus,0.013819084
11896,36,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,48.0,3.0,48000,Hemitriccus inornatus,0.015487839
11897,37,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,51.0,3.0,48000,Hemitriccus inornatus,0.033430185
11898,38,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,54.0,3.0,48000,Hemitriccus inornatus,0.013979536
11899,39,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D123240.WAV,60.0,0,57.0,3.0,48000,Hemitriccus inornatus,0.01388032
11900,40,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,0.0,3.0,48000,Zosterops atriceps,0.009228945
11901,41,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,3.0,3.0,48000,Ixonotus guttatus,0.011566858
11902,42,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,6.0,3.0,48000,Tangara chilensis,0.05173843
11903,43,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,9.0,3.0,48000,Tangara chilensis,0.17506018
11904,44,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,12.0,3.0,48000,Arremon aurantiirostris,0.032041065
11905,45,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,15.0,3.0,48000,Prionochilus xanthopygius,0.0144240735
11906,46,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,18.0,3.0,48000,Tangara chilensis,0.027256342
11907,47,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,21.0,3.0,48000,Ixonotus guttatus,0.029105822
11908,48,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,24.0,3.0,48000,Ixonotus guttatus,0.020506544
11909,49,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,27.0,3.0,48000,Ceratopipra erythrocephala,0.013635944
11910,50,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,30.0,3.0,48000,Ixonotus guttatus,0.06693857
11911,51,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,33.0,3.0,48000,Ducula basilica,0.015174343
11912,52,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,36.0,3.0,48000,Ixonotus guttatus,0.04147069
11913,53,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,39.0,3.0,48000,Yungipicus kizuki,0.041717395
11914,54,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,42.0,3.0,48000,Tangara chilensis,0.022331271
11915,55,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,45.0,3.0,48000,Tangara chilensis,0.15707317
11916,56,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,48.0,3.0,48000,Ixonotus guttatus,0.08177419
11917,57,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,51.0,3.0,48000,Urosphena squameiceps,0.009898241
11918,58,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,54.0,3.0,48000,Ceratopipra mentalis,0.02271655
11919,59,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,60.0,0,57.0,3.0,48000,Tangara chilensis,0.24485226
11920,60,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,0.0,3.0,48000,Lophostrix cristata,0.051799975
11921,61,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,3.0,3.0,48000,Lophostrix cristata,0.07705723
11922,62,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,6.0,3.0,48000,Lophostrix cristata,0.12413394
11923,63,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,9.0,3.0,48000,Megascops watsonii,0.030594919
11924,64,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,12.0,3.0,48000,Lophostrix cristata,0.06640275
11925,65,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,15.0,3.0,48000,Lophostrix cristata,0.202323
11926,66,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,18.0,3.0,48000,Lophostrix cristata,0.052982166
11927,67,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,21.0,3.0,48000,Lophostrix cristata,0.0581337
11928,68,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,24.0,3.0,48000,Hylexetastes stresemanni,0.040673602
11929,69,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,27.0,3.0,48000,Lophostrix cristata,0.054453705
11930,70,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,30.0,3.0,48000,Lophostrix cristata,0.1452381
11931,71,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,33.0,3.0,48000,Hylexetastes stresemanni,0.018315049
11932,72,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,36.0,3.0,48000,Hylexetastes stresemanni,0.43062726
11933,73,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,39.0,3.0,48000,Hylexetastes stresemanni,0.056809556
11934,74,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,42.0,3.0,48000,Hylexetastes stresemanni,0.021979485
11935,75,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,45.0,3.0,48000,Cephalopterus penduliger,0.038085066
11936,76,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,48.0,3.0,48000,Lophostrix cristata,0.040022474
11937,77,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,51.0,3.0,48000,Lophostrix cristata,0.14152372
11938,78,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,54.0,3.0,48000,Lophostrix cristata,0.22526953
11939,79,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,60.0,0,57.0,3.0,48000,Lophostrix cristata,0.04780294
11940,80,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,0.0,3.0,48000,Ducula basilica,0.010864861
11941,81,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,3.0,3.0,48000,Ducula basilica,0.006350568
11942,82,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,6.0,3.0,48000,Ducula basilica,0.0053151497
11943,83,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,9.0,3.0,48000,Ducula basilica,0.007758491
11944,84,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,12.0,3.0,48000,Ducula basilica,0.03808332
11945,85,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,15.0,3.0,48000,Ducula basilica,0.016703488
11946,86,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,18.0,3.0,48000,Ducula basilica,0.0058542406
11947,87,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,21.0,3.0,48000,Poecilodryas hypoleuca,0.03414716
11948,88,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,24.0,3.0,48000,Poecilodryas hypoleuca,0.021525145
11949,89,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,27.0,3.0,48000,Ducula basilica,0.005289256
11950,90,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,30.0,3.0,48000,Ducula basilica,0.022797361
11951,91,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,33.0,3.0,48000,Ducula basilica,0.0057279076
11952,92,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,36.0,3.0,48000,Ducula basilica,0.009385583
11953,93,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,39.0,3.0,48000,Ducula basilica,0.009282284
11954,94,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,42.0,3.0,48000,Ducula basilica,0.03790365
11955,95,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,45.0,3.0,48000,Hypocnemis peruviana,0.006591445
11956,96,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,48.0,3.0,48000,Turdus lawrencii,0.005782798
11957,97,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,51.0,3.0,48000,Sporophila palustris,0.0068689934
11958,98,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,54.0,3.0,48000,Sporophila palustris,0.010240658
11959,99,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2CC880.WAV,60.0,0,57.0,3.0,48000,Sporophila palustris,0.009602715
11960,100,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2F5410.WAV,60.0,0,0.0,3.0,48000,Hemitriccus zosterops,0.038420644
11961,101,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2F5410.WAV,60.0,0,3.0,3.0,48000,Hemitriccus zosterops,0.1518557
11962,102,./../Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2F5410.WAV,60.0,0,6.0,3.0,48000,Zosterops atriceps,0.008836695
