Folder,Clip,Bird(s)?
AM22_samples_split,20190712_002000_17.WAV,n
AM22_samples_split,20190625_234000_14.WAV,n
AM22_samples_split,20190712_002000_0.WAV,n
AM22_samples_split,20190706_184000_3.WAV,n
AM22_samples_split,20190628_124000_4.WAV,n
AM22_samples_split,20190712_091000_0.WAV,n
AM22_samples_split,20190621_213000_13.WAV,n
AM22_samples_split,20190626_135000_8.WAV,n
AM22_samples_split,20190709_221000_19.WAV,y
AM22_samples_split,20190709_224000_2.WAV,y
AM22_samples_split,20190709_224000_3.WAV,y
AM22_samples_split,20190626_135000_9.WAV,y
AM22_samples_split,20190621_213000_12.WAV,n
AM22_samples_split,20190709_221000_18.WAV,n
AM22_samples_split,20190712_091000_1.WAV,n
AM22_samples_split,20190628_124000_5.WAV,y
AM22_samples_split,20190706_184000_2.WAV,n
AM22_samples_split,20190712_002000_1.WAV,n
AM22_samples_split,20190625_234000_15.WAV,n
AM22_samples_split,20190712_002000_16.WAV,n
AM22_samples_split,20190701_164000_9.WAV,n
AM22_samples_split,20190709_221000_9.WAV,n
AM22_samples_split,20190626_223000_18.WAV,y
AM22_samples_split,20190621_213000_9.WAV,n
AM22_samples_split,20190626_223000_1.WAV,y
AM22_samples_split,20190705_061000_15.WAV,n
AM22_samples_split,20190629_121000_8.WAV,y
AM22_samples_split,20190709_224000_17.WAV,y
AM22_samples_split,20190626_135000_14.WAV,n
AM22_samples_split,20190703_094000_2.WAV,n
AM22_samples_split,20190703_094000_0.WAV,n
AM22_samples_split,20190626_135000_16.WAV,n
AM22_samples_split,20190709_224000_15.WAV,n
AM22_samples_split,20190705_061000_17.WAV,n
AM22_samples_split,20190626_223000_3.WAV,y
AM22_samples_split,20190708_013000_9.WAV,y
AM22_samples_split,20190625_234000_17.WAV,n
AM22_samples_split,20190626_193000_9.WAV,y
AM22_samples_split,20190712_002000_14.WAV,n
AM22_samples_split,20190706_184000_0.WAV,n
AM22_samples_split,20190712_002000_3.WAV,n
AM22_samples_split,20190703_163000_18.WAV,n
AM22_samples_split,20190628_124000_7.WAV,y
AM22_samples_split,20190712_091000_3.WAV,n
AM22_samples_split,20190621_213000_10.WAV,n
AM22_samples_split,20190709_224000_1.WAV,y
AM22_samples_split,20190709_224000_0.WAV,y
AM22_samples_split,20190621_213000_11.WAV,n
AM22_samples_split,20190712_091000_2.WAV,n
AM22_samples_split,20190628_124000_6.WAV,y
AM22_samples_split,20190703_163000_19.WAV,n
AM22_samples_split,20190712_002000_2.WAV,n
AM22_samples_split,20190706_184000_1.WAV,n
AM22_samples_split,20190626_193000_8.WAV,n
AM22_samples_split,20190712_002000_15.WAV,n
AM22_samples_split,20190625_234000_16.WAV,n
AM22_samples_split,20190708_013000_8.WAV,y
AM22_samples_split,20190705_061000_16.WAV,n
AM22_samples_split,20190626_223000_2.WAV,y
AM22_samples_split,20190703_094000_1.WAV,n
AM22_samples_split,20190709_224000_14.WAV,n
AM22_samples_split,20190626_135000_17.WAV,n
AM22_samples_split,20190626_135000_13.WAV,n
AM22_samples_split,20190709_224000_10.WAV,y
AM22_samples_split,20190703_094000_5.WAV,n
AM22_samples_split,20190626_223000_6.WAV,y
AM22_samples_split,20190705_061000_12.WAV,n
AM22_samples_split,20190706_184000_5.WAV,n
AM22_samples_split,20190712_002000_6.WAV,n
AM22_samples_split,20190625_234000_12.WAV,n
AM22_samples_split,20190712_002000_11.WAV,n
AM22_samples_split,20190712_091000_6.WAV,n
AM22_samples_split,20190712_164000_8.WAV,n
AM22_samples_split,20190628_124000_2.WAV,y
AM22_samples_split,20190709_224000_4.WAV,n
AM22_samples_split,20190625_234000_8.WAV,n
AM22_samples_split,20190621_213000_15.WAV,y
AM22_samples_split,20190621_213000_14.WAV,n
AM22_samples_split,20190625_234000_9.WAV,n
AM22_samples_split,20190709_224000_5.WAV,n
AM22_samples_split,20190628_124000_3.WAV,y
AM22_samples_split,20190712_091000_7.WAV,n
AM22_samples_split,20190712_164000_9.WAV,y
AM22_samples_split,20190712_002000_10.WAV,n
AM22_samples_split,20190625_234000_13.WAV,n
AM22_samples_split,20190712_002000_7.WAV,n
AM22_samples_split,20190706_184000_4.WAV,n
AM22_samples_split,20190626_223000_7.WAV,y
AM22_samples_split,20190705_061000_13.WAV,n
AM22_samples_split,20190709_224000_11.WAV,n
AM22_samples_split,20190626_135000_12.WAV,y
AM22_samples_split,20190703_094000_4.WAV,n
AM22_samples_split,20190703_094000_6.WAV,n
AM22_samples_split,20190626_135000_10.WAV,n
AM22_samples_split,20190709_224000_13.WAV,y
AM22_samples_split,20190705_061000_11.WAV,n
AM22_samples_split,20190626_223000_5.WAV,y
AM22_samples_split,20190712_002000_5.WAV,n
AM22_samples_split,20190706_184000_6.WAV,n
AM22_samples_split,20190712_002000_12.WAV,n
AM22_samples_split,20190625_234000_11.WAV,n
AM22_samples_split,20190712_091000_5.WAV,n
AM22_samples_split,20190628_124000_1.WAV,y
AM22_samples_split,20190709_224000_7.WAV,y
AM22_samples_split,20190621_213000_16.WAV,y
AM22_samples_split,20190621_213000_17.WAV,y
AM22_samples_split,20190709_224000_6.WAV,y
AM22_samples_split,20190628_124000_0.WAV,y
AM22_samples_split,20190712_091000_4.WAV,n
AM22_samples_split,20190625_234000_10.WAV,n
AM22_samples_split,20190712_002000_13.WAV,n
AM22_samples_split,20190706_184000_7.WAV,n
AM22_samples_split,20190712_002000_4.WAV,n
AM22_samples_split,20190705_061000_10.WAV,n
AM22_samples_split,20190626_223000_4.WAV,y
AM22_samples_split,20190703_094000_7.WAV,n
AM22_samples_split,20190709_224000_12.WAV,y
AM22_samples_split,20190626_135000_11.WAV,n
AM22_samples_split,20190629_121000_0.WAV,n
AM22_samples_split,20190621_213000_1.WAV,y
AM22_samples_split,20190626_223000_9.WAV,y
AM22_samples_split,20190626_223000_10.WAV,y
AM22_samples_split,20190701_164000_1.WAV,n
AM22_samples_split,20190708_013000_3.WAV,n
AM22_samples_split,20190709_221000_1.WAV,y
AM22_samples_split,20190712_002000_9.WAV,n
AM22_samples_split,20190626_193000_3.WAV,n
AM22_samples_split,20190712_164000_7.WAV,y
AM22_samples_split,20190712_091000_9.WAV,n
AM22_samples_split,20190703_163000_12.WAV,n
AM22_samples_split,20190625_234000_7.WAV,n
AM22_samples_split,20190709_221000_10.WAV,n
AM22_samples_split,20190626_135000_1.WAV,n
AM22_samples_split,20190709_221000_11.WAV,n
AM22_samples_split,20190626_135000_0.WAV,y
AM22_samples_split,20190625_234000_6.WAV,n
AM22_samples_split,20190703_163000_13.WAV,n
AM22_samples_split,20190712_164000_6.WAV,n
AM22_samples_split,20190712_091000_8.WAV,n
AM22_samples_split,20190626_193000_2.WAV,n
AM22_samples_split,20190712_002000_8.WAV,n
AM22_samples_split,20190709_221000_0.WAV,n
AM22_samples_split,20190708_013000_2.WAV,n
AM22_samples_split,20190701_164000_0.WAV,n
AM22_samples_split,20190626_223000_11.WAV,y
AM22_samples_split,20190626_223000_8.WAV,y
AM22_samples_split,20190621_213000_0.WAV,y
AM22_samples_split,20190629_121000_1.WAV,y
AM22_samples_split,20190703_094000_9.WAV,n
AM22_samples_split,20190629_121000_3.WAV,n
AM22_samples_split,20190621_213000_2.WAV,n
AM22_samples_split,20190626_223000_13.WAV,y
AM22_samples_split,20190708_013000_0.WAV,n
AM22_samples_split,20190701_164000_2.WAV,n
AM22_samples_split,20190709_221000_2.WAV,y
AM22_samples_split,20190706_184000_9.WAV,n
AM22_samples_split,20190626_193000_0.WAV,n
AM22_samples_split,20190712_164000_4.WAV,n
AM22_samples_split,20190703_163000_11.WAV,y
AM22_samples_split,20190709_224000_8.WAV,y
AM22_samples_split,20190626_135000_2.WAV,n
AM22_samples_split,20190621_213000_19.WAV,y
AM22_samples_split,20190709_221000_13.WAV,n
AM22_samples_split,20190625_234000_4.WAV,n
AM22_samples_split,20190625_234000_5.WAV,n
AM22_samples_split,20190621_213000_18.WAV,y
AM22_samples_split,20190626_135000_3.WAV,n
AM22_samples_split,20190709_221000_12.WAV,n
AM22_samples_split,20190709_224000_9.WAV,y
AM22_samples_split,20190703_163000_10.WAV,y
AM22_samples_split,20190712_164000_5.WAV,y
AM22_samples_split,20190626_193000_1.WAV,n
AM22_samples_split,20190706_184000_8.WAV,n
AM22_samples_split,20190709_221000_3.WAV,n
AM22_samples_split,20190701_164000_3.WAV,n
AM22_samples_split,20190708_013000_1.WAV,n
AM22_samples_split,20190626_223000_12.WAV,y
AM22_samples_split,20190621_213000_3.WAV,y
AM22_samples_split,20190629_121000_2.WAV,n
AM22_samples_split,20190703_094000_8.WAV,n
AM22_samples_split,20190709_224000_19.WAV,y
AM22_samples_split,20190629_121000_6.WAV,y
AM22_samples_split,20190621_213000_7.WAV,y
AM22_samples_split,20190626_223000_16.WAV,y
AM22_samples_split,20190709_221000_7.WAV,n
AM22_samples_split,20190708_013000_5.WAV,n
AM22_samples_split,20190701_164000_7.WAV,n
AM22_samples_split,20190626_193000_5.WAV,y
AM22_samples_split,20190712_002000_18.WAV,n
AM22_samples_split,20190703_163000_14.WAV,y
AM22_samples_split,20190712_164000_1.WAV,n
AM22_samples_split,20190709_221000_16.WAV,n
AM22_samples_split,20190626_135000_7.WAV,y
AM22_samples_split,20190625_234000_1.WAV,n
AM22_samples_split,20190625_234000_0.WAV,n
AM22_samples_split,20190709_221000_17.WAV,n
AM22_samples_split,20190626_135000_6.WAV,n
AM22_samples_split,20190712_164000_0.WAV,n
AM22_samples_split,20190703_163000_15.WAV,y
AM22_samples_split,20190626_193000_4.WAV,y
AM22_samples_split,20190712_002000_19.WAV,n
AM22_samples_split,20190701_164000_6.WAV,n
AM22_samples_split,20190708_013000_4.WAV,n
AM22_samples_split,20190709_221000_6.WAV,y
AM22_samples_split,20190626_223000_17.WAV,y
AM22_samples_split,20190621_213000_6.WAV,y
AM22_samples_split,20190629_121000_7.WAV,n
AM22_samples_split,20190709_224000_18.WAV,y
AM22_samples_split,20190626_135000_19.WAV,n
AM22_samples_split,20190629_121000_5.WAV,n
AM22_samples_split,20190705_061000_18.WAV,n
AM22_samples_split,20190621_213000_4.WAV,y
AM22_samples_split,20190626_223000_15.WAV,y
AM22_samples_split,20190709_221000_4.WAV,n
AM22_samples_split,20190701_164000_4.WAV,n
AM22_samples_split,20190708_013000_6.WAV,n
AM22_samples_split,20190625_234000_18.WAV,n
AM22_samples_split,20190626_193000_6.WAV,y
AM22_samples_split,20190703_163000_17.WAV,y
AM22_samples_split,20190628_124000_8.WAV,y
AM22_samples_split,20190712_164000_2.WAV,n
AM22_samples_split,20190625_234000_2.WAV,n
AM22_samples_split,20190626_135000_4.WAV,n
AM22_samples_split,20190709_221000_15.WAV,n
AM22_samples_split,20190626_135000_5.WAV,y
AM22_samples_split,20190709_221000_14.WAV,y
AM22_samples_split,20190625_234000_3.WAV,n
AM22_samples_split,20190712_164000_3.WAV,n
AM22_samples_split,20190628_124000_9.WAV,y
AM22_samples_split,20190703_163000_16.WAV,y
AM22_samples_split,20190626_193000_7.WAV,y
AM22_samples_split,20190625_234000_19.WAV,n
AM22_samples_split,20190708_013000_7.WAV,n
AM22_samples_split,20190701_164000_5.WAV,n
AM22_samples_split,20190709_221000_5.WAV,n
AM22_samples_split,20190626_223000_14.WAV,y
AM22_samples_split,20190621_213000_5.WAV,y
AM22_samples_split,20190705_061000_19.WAV,n
AM22_samples_split,20190629_121000_4.WAV,n
AM22_samples_split,20190626_135000_18.WAV,n
AM22_samples_split,20190628_124000_16.WAV,y
AM22_samples_split,20190703_163000_8.WAV,n
AM22_samples_split,20190709_142000_17.WAV,y
AM22_samples_split,20190709_142000_4.WAV,y
AM22_samples_split,20190625_060000_3.WAV,n
AM22_samples_split,20190708_013000_11.WAV,n
AM22_samples_split,20190623_120000_4.WAV,y
AM22_samples_split,20190704_080000_0.WAV,n
AM22_samples_split,20190629_121000_17.WAV,y
AM22_samples_split,20190623_120000_13.WAV,y
AM22_samples_split,20190706_184000_17.WAV,n
AM22_samples_split,20190706_184000_16.WAV,n
AM22_samples_split,20190629_121000_16.WAV,y
AM22_samples_split,20190623_120000_12.WAV,y
AM22_samples_split,20190704_080000_1.WAV,n
AM22_samples_split,20190623_120000_5.WAV,y
AM22_samples_split,20190708_013000_10.WAV,n
AM22_samples_split,20190625_060000_2.WAV,n
AM22_samples_split,20190709_142000_5.WAV,y
AM22_samples_split,20190703_163000_9.WAV,y
AM22_samples_split,20190709_142000_16.WAV,y
AM22_samples_split,20190628_124000_17.WAV,y
AM22_samples_split,20190628_124000_15.WAV,y
AM22_samples_split,20190709_142000_14.WAV,y
AM22_samples_split,20190703_094000_19.WAV,n
AM22_samples_split,20190709_142000_7.WAV,n
AM22_samples_split,20190625_060000_0.WAV,n
AM22_samples_split,20190625_005000_19.WAV,n
AM22_samples_split,20190708_013000_12.WAV,n
AM22_samples_split,20190704_080000_3.WAV,n
AM22_samples_split,20190623_120000_7.WAV,y
AM22_samples_split,20190623_120000_10.WAV,y
AM22_samples_split,20190629_121000_14.WAV,y
AM22_samples_split,20190706_184000_14.WAV,n
AM22_samples_split,20190706_184000_15.WAV,n
AM22_samples_split,20190623_120000_11.WAV,y
AM22_samples_split,20190629_121000_15.WAV,y
AM22_samples_split,20190623_120000_6.WAV,y
AM22_samples_split,20190704_080000_2.WAV,n
AM22_samples_split,20190708_013000_13.WAV,n
AM22_samples_split,20190625_005000_18.WAV,n
AM22_samples_split,20190625_060000_1.WAV,n
AM22_samples_split,20190709_142000_6.WAV,y
AM22_samples_split,20190703_094000_18.WAV,n
AM22_samples_split,20190709_142000_15.WAV,y
AM22_samples_split,20190628_124000_14.WAV,y
AM22_samples_split,20190628_124000_10.WAV,y
AM22_samples_split,20190712_091000_19.WAV,n
AM22_samples_split,20190709_142000_11.WAV,y
AM22_samples_split,20190625_005000_8.WAV,n
AM22_samples_split,20190704_080000_18.WAV,n
AM22_samples_split,20190712_164000_19.WAV,y
AM22_samples_split,20190709_142000_2.WAV,y
AM22_samples_split,20190625_060000_5.WAV,n
AM22_samples_split,20190704_080000_6.WAV,n
AM22_samples_split,20190625_060000_18.WAV,n
AM22_samples_split,20190623_120000_2.WAV,y
AM22_samples_split,20190701_164000_18.WAV,n
AM22_samples_split,20190708_013000_17.WAV,n
AM22_samples_split,20190629_121000_11.WAV,n
AM22_samples_split,20190623_120000_15.WAV,y
AM22_samples_split,20190706_184000_11.WAV,n
AM22_samples_split,20190706_184000_10.WAV,n
AM22_samples_split,20190629_121000_10.WAV,n
AM22_samples_split,20190623_120000_14.WAV,y
AM22_samples_split,20190708_013000_16.WAV,n
AM22_samples_split,20190625_060000_19.WAV,n
AM22_samples_split,20190701_164000_19.WAV,n
AM22_samples_split,20190623_120000_3.WAV,y
AM22_samples_split,20190704_080000_7.WAV,n
AM22_samples_split,20190625_060000_4.WAV,n
AM22_samples_split,20190709_142000_3.WAV,y
AM22_samples_split,20190625_005000_9.WAV,n
AM22_samples_split,20190712_164000_18.WAV,y
AM22_samples_split,20190704_080000_19.WAV,n
AM22_samples_split,20190709_142000_10.WAV,y
AM22_samples_split,20190712_091000_18.WAV,n
AM22_samples_split,20190628_124000_11.WAV,y
AM22_samples_split,20190628_124000_13.WAV,y
AM22_samples_split,20190709_142000_12.WAV,y
AM22_samples_split,20190626_193000_19.WAV,y
AM22_samples_split,20190705_061000_9.WAV,n
AM22_samples_split,20190709_142000_1.WAV,y
AM22_samples_split,20190625_060000_6.WAV,n
AM22_samples_split,20190623_120000_1.WAV,y
AM22_samples_split,20190704_080000_5.WAV,n
AM22_samples_split,20190708_013000_14.WAV,n
AM22_samples_split,20190623_120000_16.WAV,y
AM22_samples_split,20190629_121000_12.WAV,n
AM22_samples_split,20190706_184000_12.WAV,n
AM22_samples_split,20190706_184000_13.WAV,n
AM22_samples_split,20190623_120000_17.WAV,y
AM22_samples_split,20190629_121000_13.WAV,y
AM22_samples_split,20190708_013000_15.WAV,n
AM22_samples_split,20190704_080000_4.WAV,n
AM22_samples_split,20190623_120000_0.WAV,y
AM22_samples_split,20190625_060000_7.WAV,n
AM22_samples_split,20190709_142000_0.WAV,y
AM22_samples_split,20190705_061000_8.WAV,n
AM22_samples_split,20190626_193000_18.WAV,n
AM22_samples_split,20190709_142000_13.WAV,y
AM22_samples_split,20190628_124000_12.WAV,y
AM2_samples_split,20190630_145000_6.WAV,n
AM2_samples_split,20190625_214000_6.WAV,y
AM2_samples_split,20190621_125000_8.WAV,y
AM2_samples_split,20190625_214000_15.WAV,y
AM2_samples_split,20190701_115000_13.WAV,y
AM2_samples_split,20190618_154000_6.WAV,n
AM2_samples_split,20190626_072000_15.WAV,n
AM2_samples_split,20190620_121000_5.WAV,y
AM2_samples_split,20190702_210000_3.WAV,y
AM2_samples_split,20190622_144000_7.WAV,n
AM2_samples_split,20190703_175000_7.WAV,n
AM2_samples_split,20190703_175000_13.WAV,n
AM2_samples_split,20190703_175000_12.WAV,n
AM2_samples_split,20190703_175000_6.WAV,n
AM2_samples_split,20190622_144000_6.WAV,n
AM2_samples_split,20190702_210000_2.WAV,y
AM2_samples_split,20190620_121000_4.WAV,y
AM2_samples_split,20190626_072000_14.WAV,n
AM2_samples_split,20190618_154000_7.WAV,n
AM2_samples_split,20190701_115000_12.WAV,y
AM2_samples_split,20190625_214000_14.WAV,y
AM2_samples_split,20190621_125000_9.WAV,y
AM2_samples_split,20190625_214000_7.WAV,y
AM2_samples_split,20190630_145000_7.WAV,n
AM2_samples_split,20190701_184000_19.WAV,y
AM2_samples_split,20190615_225000_8.WAV,n
AM2_samples_split,20190625_214000_5.WAV,y
AM2_samples_split,20190618_154000_19.WAV,n
AM2_samples_split,20190630_145000_5.WAV,y
AM2_samples_split,20190625_214000_16.WAV,y
AM2_samples_split,20190701_115000_10.WAV,y
AM2_samples_split,20190621_182000_9.WAV,n
AM2_samples_split,20190618_154000_5.WAV,n
AM2_samples_split,20190626_072000_16.WAV,n
AM2_samples_split,20190623_101000_18.WAV,n
AM2_samples_split,20190620_121000_6.WAV,y
AM2_samples_split,20190702_210000_0.WAV,y
AM2_samples_split,20190615_225000_19.WAV,n
AM2_samples_split,20190622_144000_4.WAV,y
AM2_samples_split,20190703_175000_4.WAV,n
AM2_samples_split,20190703_175000_10.WAV,n
AM2_samples_split,20190703_175000_11.WAV,n
AM2_samples_split,20190703_175000_5.WAV,n
AM2_samples_split,20190622_144000_5.WAV,n
AM2_samples_split,20190615_225000_18.WAV,n
AM2_samples_split,20190702_210000_1.WAV,y
AM2_samples_split,20190620_121000_7.WAV,y
AM2_samples_split,20190623_101000_19.WAV,n
AM2_samples_split,20190626_072000_17.WAV,y
AM2_samples_split,20190618_154000_4.WAV,n
AM2_samples_split,20190701_115000_11.WAV,y
AM2_samples_split,20190621_182000_8.WAV,n
AM2_samples_split,20190625_214000_17.WAV,y
AM2_samples_split,20190630_145000_4.WAV,y
AM2_samples_split,20190618_154000_18.WAV,n
AM2_samples_split,20190625_214000_4.WAV,y
AM2_samples_split,20190615_225000_9.WAV,n
AM2_samples_split,20190701_184000_18.WAV,y
AM2_samples_split,20190630_145000_19.WAV,n
AM2_samples_split,20190625_214000_0.WAV,y
AM2_samples_split,20190630_145000_0.WAV,n
AM2_samples_split,20190625_214000_13.WAV,y
AM2_samples_split,20190626_073000_8.WAV,n
AM2_samples_split,20190626_072000_8.WAV,n
AM2_samples_split,20190701_115000_15.WAV,n
AM2_samples_split,20190704_072000_8.WAV,n
AM2_samples_split,20190621_125000_18.WAV,y
AM2_samples_split,20190618_154000_0.WAV,n
AM2_samples_split,20190626_072000_13.WAV,n
AM2_samples_split,20190701_115000_9.WAV,y
AM2_samples_split,20190621_182000_18.WAV,n
AM2_samples_split,20190620_121000_3.WAV,y
AM2_samples_split,20190702_210000_5.WAV,y
AM2_samples_split,20190703_175000_15.WAV,n
AM2_samples_split,20190622_144000_1.WAV,n
AM2_samples_split,20190703_175000_1.WAV,n
AM2_samples_split,20190703_175000_0.WAV,n
AM2_samples_split,20190622_144000_0.WAV,y
AM2_samples_split,20190703_175000_14.WAV,y
AM2_samples_split,20190702_210000_4.WAV,y
AM2_samples_split,20190620_121000_2.WAV,y
AM2_samples_split,20190621_182000_19.WAV,y
AM2_samples_split,20190701_115000_8.WAV,y
AM2_samples_split,20190626_072000_12.WAV,n
AM2_samples_split,20190618_154000_1.WAV,y
AM2_samples_split,20190621_125000_19.WAV,y
AM2_samples_split,20190704_072000_9.WAV,n
AM2_samples_split,20190701_115000_14.WAV,y
AM2_samples_split,20190626_072000_9.WAV,n
AM2_samples_split,20190626_073000_9.WAV,n
AM2_samples_split,20190625_214000_12.WAV,y
AM2_samples_split,20190630_145000_1.WAV,n
AM2_samples_split,20190625_214000_1.WAV,y
AM2_samples_split,20190630_145000_18.WAV,n
AM2_samples_split,20190630_145000_3.WAV,y
AM2_samples_split,20190625_214000_3.WAV,y
AM2_samples_split,20190625_214000_10.WAV,y
AM2_samples_split,20190701_115000_16.WAV,y
AM2_samples_split,20190618_154000_3.WAV,y
AM2_samples_split,20190626_072000_10.WAV,n
AM2_samples_split,20190704_072000_18.WAV,n
AM2_samples_split,20190620_121000_0.WAV,y
AM2_samples_split,20190702_210000_6.WAV,y
AM2_samples_split,20190703_175000_16.WAV,n
AM2_samples_split,20190622_144000_2.WAV,n
AM2_samples_split,20190703_175000_2.WAV,n
AM2_samples_split,20190703_175000_3.WAV,n
AM2_samples_split,20190622_144000_3.WAV,y
AM2_samples_split,20190703_175000_17.WAV,n
AM2_samples_split,20190702_210000_7.WAV,y
AM2_samples_split,20190620_121000_1.WAV,y
AM2_samples_split,20190704_072000_19.WAV,y
AM2_samples_split,20190626_072000_11.WAV,y
AM2_samples_split,20190618_154000_2.WAV,n
AM2_samples_split,20190701_115000_17.WAV,y
AM2_samples_split,20190625_214000_11.WAV,y
AM2_samples_split,20190625_214000_2.WAV,y
AM2_samples_split,20190630_145000_2.WAV,n
AM2_samples_split,20190626_073000_15.WAV,n
AM2_samples_split,20190630_231000_5.WAV,n
AM2_samples_split,20190627_025000_19.WAV,n
AM2_samples_split,20190703_150000_5.WAV,n
AM2_samples_split,20190622_144000_10.WAV,n
AM2_samples_split,20190623_101000_5.WAV,n
AM2_samples_split,20190630_231000_10.WAV,n
AM2_samples_split,20190701_135000_7.WAV,n
AM2_samples_split,20190627_025000_0.WAV,n
AM2_samples_split,20190622_015000_7.WAV,n
AM2_samples_split,20190622_135000_14.WAV,y
AM2_samples_split,20190701_135000_12.WAV,n
AM2_samples_split,20190622_135000_0.WAV,y
AM2_samples_split,20190622_015000_18.WAV,n
AM2_samples_split,20190701_184000_3.WAV,y
AM2_samples_split,20190701_184000_2.WAV,y
AM2_samples_split,20190622_015000_19.WAV,n
AM2_samples_split,20190622_135000_1.WAV,y
AM2_samples_split,20190701_135000_13.WAV,n
AM2_samples_split,20190622_135000_15.WAV,n
AM2_samples_split,20190622_015000_6.WAV,n
AM2_samples_split,20190701_135000_6.WAV,n
AM2_samples_split,20190630_231000_11.WAV,n
AM2_samples_split,20190627_025000_1.WAV,n
AM2_samples_split,20190623_101000_4.WAV,n
AM2_samples_split,20190703_150000_4.WAV,n
AM2_samples_split,20190622_144000_11.WAV,n
AM2_samples_split,20190627_025000_18.WAV,n
AM2_samples_split,20190630_231000_4.WAV,n
AM2_samples_split,20190626_073000_14.WAV,n
AM2_samples_split,20190630_231000_6.WAV,n
AM2_samples_split,20190626_073000_16.WAV,n
AM2_samples_split,20190622_144000_13.WAV,n
AM2_samples_split,20190703_150000_6.WAV,n
AM2_samples_split,20190623_101000_6.WAV,n
AM2_samples_split,20190627_025000_3.WAV,n
AM2_samples_split,20190630_231000_13.WAV,n
AM2_samples_split,20190701_135000_4.WAV,n
AM2_samples_split,20190622_135000_17.WAV,n
AM2_samples_split,20190622_015000_4.WAV,n
AM2_samples_split,20190701_135000_11.WAV,n
AM2_samples_split,20190621_160000_18.WAV,n
AM2_samples_split,20190622_135000_3.WAV,y
AM2_samples_split,20190701_184000_0.WAV,y
AM2_samples_split,20190701_184000_1.WAV,y
AM2_samples_split,20190622_135000_2.WAV,y
AM2_samples_split,20190621_160000_19.WAV,n
AM2_samples_split,20190701_135000_10.WAV,n
AM2_samples_split,20190622_015000_5.WAV,n
AM2_samples_split,20190622_135000_16.WAV,n
AM2_samples_split,20190627_025000_2.WAV,n
AM2_samples_split,20190701_135000_5.WAV,n
AM2_samples_split,20190630_231000_12.WAV,n
AM2_samples_split,20190623_101000_7.WAV,n
AM2_samples_split,20190622_144000_12.WAV,n
AM2_samples_split,20190703_150000_7.WAV,n
AM2_samples_split,20190626_073000_17.WAV,n
AM2_samples_split,20190630_231000_7.WAV,n
AM2_samples_split,20190630_231000_3.WAV,n
AM2_samples_split,20190626_073000_13.WAV,n
AM2_samples_split,20190620_121000_19.WAV,y
AM2_samples_split,20190703_150000_3.WAV,n
AM2_samples_split,20190622_144000_16.WAV,n
AM2_samples_split,20190630_231000_16.WAV,n
AM2_samples_split,20190701_135000_1.WAV,y
AM2_samples_split,20190627_025000_6.WAV,n
AM2_samples_split,20190623_101000_3.WAV,n
AM2_samples_split,20190701_135000_14.WAV,n
AM2_samples_split,20190622_135000_12.WAV,n
AM2_samples_split,20190622_015000_1.WAV,n
AM2_samples_split,20190622_135000_6.WAV,y
AM2_samples_split,20190701_184000_5.WAV,y
AM2_samples_split,20190701_184000_4.WAV,y
AM2_samples_split,20190622_135000_7.WAV,n
AM2_samples_split,20190622_015000_0.WAV,n
AM2_samples_split,20190622_135000_13.WAV,n
AM2_samples_split,20190701_135000_15.WAV,y
AM2_samples_split,20190623_101000_2.WAV,n
AM2_samples_split,20190701_135000_0.WAV,y
AM2_samples_split,20190630_231000_17.WAV,n
AM2_samples_split,20190627_025000_7.WAV,n
AM2_samples_split,20190703_150000_2.WAV,n
AM2_samples_split,20190622_144000_17.WAV,n
AM2_samples_split,20190620_121000_18.WAV,n
AM2_samples_split,20190626_073000_12.WAV,n
AM2_samples_split,20190630_231000_2.WAV,n
AM2_samples_split,20190626_073000_10.WAV,n
AM2_samples_split,20190630_231000_0.WAV,n
AM2_samples_split,20190621_160000_8.WAV,y
AM2_samples_split,20190622_144000_15.WAV,n
AM2_samples_split,20190703_150000_0.WAV,n
AM2_samples_split,20190627_025000_5.WAV,n
AM2_samples_split,20190630_231000_15.WAV,n
AM2_samples_split,20190701_135000_2.WAV,n
AM2_samples_split,20190623_101000_0.WAV,n
AM2_samples_split,20190701_135000_17.WAV,n
AM2_samples_split,20190622_015000_2.WAV,n
AM2_samples_split,20190622_135000_11.WAV,n
AM2_samples_split,20190702_210000_18.WAV,y
AM2_samples_split,20190622_135000_5.WAV,y
AM2_samples_split,20190701_184000_6.WAV,n
AM2_samples_split,20190703_150000_18.WAV,n
AM2_samples_split,20190703_150000_19.WAV,n
AM2_samples_split,20190701_184000_7.WAV,y
AM2_samples_split,20190622_135000_4.WAV,y
AM2_samples_split,20190702_210000_19.WAV,y
AM2_samples_split,20190622_135000_10.WAV,y
AM2_samples_split,20190622_015000_3.WAV,n
AM2_samples_split,20190701_135000_16.WAV,n
AM2_samples_split,20190623_101000_1.WAV,n
AM2_samples_split,20190627_025000_4.WAV,n
AM2_samples_split,20190701_135000_3.WAV,n
AM2_samples_split,20190630_231000_14.WAV,n
AM2_samples_split,20190622_144000_14.WAV,n
AM2_samples_split,20190703_150000_1.WAV,n
AM2_samples_split,20190621_160000_9.WAV,y
AM2_samples_split,20190630_231000_1.WAV,n
AM2_samples_split,20190626_073000_11.WAV,n
AM2_samples_split,20190621_160000_4.WAV,y
AM2_samples_split,20190620_121000_16.WAV,y
AM2_samples_split,20190627_025000_10.WAV,n
AM2_samples_split,20190622_144000_19.WAV,n
